16.263398281940148,13.29920590463558,r
0.7754076984061917,23.986692247231165,r
29.170503094899935,-3.2874743039613263,r
6.73904351203427,-28.03332900659355,r
3.216099724797761,22.013695191856364,r
47.37490571422965,7.9255407871338655,g
24.06460422862603,14.726109007236877,r
12.667896740616174,-16.456068453446896,r
4.194879846735508,20.421885681936896,r
48.45192383144088,5.783617185478508,g
20.390477835439498,-0.42972627111299494,r
-9.86154044633931,23.62353387310361,r
0.46743798796451075,24.894588311339692,r
-7.275756492873398,-56.28662300565773,g
-14.101632616717147,14.115039909584882,r
10.754341868584929,23.666235815408584,r
-15.481186354861924,-23.00916140504398,r
-1.220046177498769,2.4655861971438657,b
17.800205805673706,15.209415702758013,r
-22.41466669484821,-5.052173990041821,r
-24.190381139480277,-3.0036928496475106,r
-22.87705216479392,4.274241238974213,r
25.051359213042453,2.5319662365199305,r
3.091185445618013,-24.1982054078523,r
5.9973448486649925,-27.51789707058924,r
-20.062579557245453,-11.521784603786614,r
-5.370936681165762,21.898004109918162,r
19.113578016462547,-10.048872627580348,r
18.405936620177876,7.9295000741943085,r
37.02525450547253,26.26065615206957,g
-2.6025708215288517,-29.617906953041526,r
27.194612136676504,-5.815901268812734,r
-53.3068718199284,13.988470032793051,g
-16.03221239241355,-15.260951903370989,r
-20.083604087903456,2.2077496177391067,r
-19.42193323522513,-23.68294136384771,r
22.307202707342938,-7.259499257186269,r
14.696628646616906,-23.221503068926214,r
-0.5436955478308589,28.479990597968204,r
10.112649865505574,28.974565858777,r
-15.266942386863056,-14.279824630786733,r
-14.500211353350782,-21.45857613736587,r
7.004506470528139,24.051390049835145,r
-1.3844225213550339,-22.138277160395564,r
19.7672457050162,11.463196140034727,r
11.498956573764394,21.42436447946855,r
13.868141891657487,26.198832354946493,r
-0.32503485132869087,-28.59647799155047,r
-17.371918210991865,-14.802245108215923,r
-7.666539281746605,-19.186288137796808,r
3.459837529022724,-5.914120579626162,b
5.095784724084177,-28.146432238193654,r
-16.303648817959477,19.5256427920206,r
-18.29482801531755,8.026374321425426,r
-1.6972615210702355,-19.865034790993665,r
-25.003377642360928,-4.159299637484813,r
-29.59835723450016,9.805044236052222,r
-40.559927861992044,-26.151477644406,g
7.629961085315619,20.307787747574842,r
-26.295423967794303,-5.664250627173992,r
-9.66663357622263,20.57555099504712,r
1.1861084309626682,-0.9472525293317836,b
-4.683912588535161,-24.285599663332587,r
-13.406608880623233,-27.638843797987185,r
-18.028997125523052,8.233870901454946,r
11.696111796901693,-21.013855184847916,r
24.409335398530555,11.077374759712578,r
17.90052095630218,-20.640555800929874,r
-4.820239770713327,25.614878145548854,r
-30.07756070778063,1.9817888302528532,r
-18.506389605088952,18.263574406775763,r
-1.825428270045431,0.47461984601771146,b
-12.26363674751412,25.284684890241444,r
19.99024237176147,-6.045532266480785,r
-1.5112415586804937,3.6057650100802916,b
-22.542445494508776,1.3247726022002222,r
15.660227880929252,-17.18566382173636,r
0.5359490160613419,0.9838080363299427,b
38.5281148892204,24.86445572431378,g
7.388970713088048,-29.090076661447554,r
-22.171366985998876,-0.5408414652881011,r
-22.15558929898894,-10.288915830547856,r
21.27705727681857,-5.390970143354226,r
-9.486581303733324,-18.257786596414945,r
-24.128346824653406,3.978619627046672,r
21.837872451946804,-18.26948633622333,r
-19.682655330079143,8.068582504108985,r
15.229674417399721,13.887000761700286,r
20.431258095907275,8.39651437805807,r
21.835228406235377,2.8379888854228756,r
-16.63971455588018,-23.93616765581265,r
1.7988140678816342,0.022060296087489332,b
-1.3809904722729882,-24.369462377114445,r
-1.2273717973760283,21.84160563284711,r
29.802863972942355,-3.5966490927363313,r
30.35259093132335,2.912977875296261,r
-19.938244868642293,-17.140798877865638,r
-18.394234115404036,7.810500578585397,r
53.311770142866735,19.90621405127353,g
19.613678584663884,13.34743418775577,r
20.520093179577763,12.123307771333469,r
-13.311470727786318,-17.64472126070477,r
-5.486663309959156,20.49010292654111,r
-21.618741497820256,-2.5518273743347826,r
-22.025329482980425,3.288745577020743,r
-9.721668920745497,-25.974789298798875,r
-12.134176751181219,-21.168341497482224,r
23.864023242129377,-11.877750470907923,r
10.00987757999913,19.788658358332356,r
20.9456968548522,13.889704604833888,r
17.55686075084487,18.378412911840318,r
19.827162372028607,-2.5466827985035514,r
19.501389249223173,-12.436373200994357,r
12.902939473139446,-26.460127161228204,r
1.1999587105531175,21.591165746924577,r
3.0133123721840187,26.226039925872,r
27.304600048931988,43.1435909678826,g
19.05467568715706,-6.094956984797745,r
18.70554209803743,11.042866224812354,r
-19.978503836645366,1.9237109626568416,r
27.669888496865834,-12.500082199975136,r
19.81004473543483,9.806995653341577,r
13.06912698961725,16.168878242127843,r
12.27244056316615,-24.56745224785964,r
5.092130707336607,3.8349229942574476,b
-18.098600766809103,11.66075828391795,r
